»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-10-23,'603035,≥£ Ï∆˚ Œ,20.13,20.27,20.0,20.13,20.12,0.01,0.0497,4.7092,3296423,66209440.0,5636400000.0,1409100000.0
2017-10-20,'603035,≥£ Ï∆˚ Œ,20.12,20.16,19.8,19.87,19.88,0.24,1.2072,4.0079,2805532,56216593.0,5633600000.0,1408400000.0
2017-10-19,'603035,≥£ Ï∆˚ Œ,19.88,20.44,19.79,20.22,20.1,-0.22,-1.0945,5.5865,3910521,78453680.0,5566400000.0,1391600000.0
2017-10-18,'603035,≥£ Ï∆˚ Œ,20.1,20.6,19.93,20.44,20.52,-0.42,-2.0468,6.1102,4277127,86746896.0,5628000000.0,1407000000.0
2017-10-17,'603035,≥£ Ï∆˚ Œ,20.52,20.78,20.27,20.27,20.39,0.13,0.6376,6.6117,4628183,94989824.0,5745600000.0,1436400000.0
2017-10-16,'603035,≥£ Ï∆˚ Œ,20.39,21.36,20.32,21.24,21.19,-0.8,-3.7754,10.7243,7507017,155388619.0,5709200000.0,1427300000.0
2017-10-13,'603035,≥£ Ï∆˚ Œ,21.19,21.39,21.07,21.14,21.4,-0.21,-0.9813,10.8636,7604547,161106516.0,5933200000.0,1483300000.0
2017-10-12,'603035,≥£ Ï∆˚ Œ,21.4,21.58,20.91,21.0,22.01,-0.61,-2.7715,24.7881,17351650,368303128.0,5992000000.0,1498000000.0
2017-10-11,'603035,≥£ Ï∆˚ Œ,22.01,22.01,20.02,20.02,20.01,2.0,9.995,42.4287,29700079,649125324.0,6162800000.0,1540700000.0
2017-10-10,'603035,≥£ Ï∆˚ Œ,20.01,20.04,19.73,19.73,19.84,0.17,0.8569,3.935,2754500,54874902.0,5602800000.0,1400700000.0
2017-10-09,'603035,≥£ Ï∆˚ Œ,19.84,19.98,19.61,19.95,19.61,0.23,1.1729,2.8593,2001521,39608622.0,5555200000.0,1388800000.0
2017-09-29,'603035,≥£ Ï∆˚ Œ,19.61,19.75,19.45,19.52,19.51,0.1,0.5126,2.5069,1754803,34336830.0,5490800000.0,1372700000.0
2017-09-28,'603035,≥£ Ï∆˚ Œ,19.51,19.6,19.16,19.34,19.31,0.2,1.0357,3.1943,2236024,43357911.0,5462800000.0,1365700000.0
2017-09-27,'603035,≥£ Ï∆˚ Œ,19.31,19.41,19.17,19.18,19.23,0.08,0.416,0.9465,662525,12783729.0,5406800000.0,1351700000.0
2017-09-26,'603035,≥£ Ï∆˚ Œ,19.23,19.86,19.1,19.65,19.8,-0.57,-2.8788,2.7487,1924100,37322333.0,5384400000.0,1346100000.0
2017-09-25,'603035,≥£ Ï∆˚ Œ,19.8,20.35,19.61,20.28,20.23,-0.43,-2.1256,3.3439,2340706,46663340.0,5544000000.0,1386000000.0
2017-09-22,'603035,≥£ Ï∆˚ Œ,20.23,20.39,19.9,20.18,20.17,0.06,0.2975,5.3789,3765257,76094865.0,5664400000.0,1416100000.0
2017-09-21,'603035,≥£ Ï∆˚ Œ,20.17,20.28,19.8,19.89,19.87,0.3,1.5098,5.0081,3505700,70369628.0,5647600000.0,1411900000.0
2017-09-20,'603035,≥£ Ï∆˚ Œ,19.87,19.89,19.59,19.69,19.69,0.18,0.9142,1.7352,1214609,24007177.0,5563600000.0,1390900000.0
2017-09-19,'603035,≥£ Ï∆˚ Œ,19.69,19.87,19.64,19.64,19.76,-0.07,-0.3543,1.323,926110,18288057.0,5513200000.0,1378300000.0
2017-09-18,'603035,≥£ Ï∆˚ Œ,19.76,19.92,19.41,19.43,19.56,0.2,1.0225,1.4232,996208,19545744.0,5532800000.0,1383200000.0
2017-09-15,'603035,≥£ Ï∆˚ Œ,19.56,19.79,19.53,19.59,19.75,-0.19,-0.962,1.4684,1027888,20170382.0,5476800000.0,1369200000.0
2017-09-14,'603035,≥£ Ï∆˚ Œ,19.75,19.93,19.67,19.83,19.83,-0.08,-0.4034,1.801,1260706,24954020.0,5530000000.0,1382500000.0
2017-09-13,'603035,≥£ Ï∆˚ Œ,19.83,19.91,19.72,19.72,19.77,0.06,0.3035,1.2512,875807,17344622.0,5552400000.0,1388100000.0
2017-09-12,'603035,≥£ Ï∆˚ Œ,19.77,20.27,19.69,20.11,20.19,-0.42,-2.0802,3.3326,2332841,46425518.0,5535600000.0,1383900000.0
2017-09-11,'603035,≥£ Ï∆˚ Œ,20.19,20.2,19.72,19.78,19.78,0.41,2.0728,2.8106,1967397,39453327.0,5653200000.0,1413300000.0
2017-09-08,'603035,≥£ Ï∆˚ Œ,19.78,20.12,19.7,19.75,20.13,-0.35,-1.7387,3.167,2216912,44044232.0,5538400000.0,1384600000.0
2017-09-07,'603035,≥£ Ï∆˚ Œ,20.13,20.34,20.02,20.23,20.22,-0.09,-0.4451,2.2725,1590723,32115115.0,5636400000.0,1409100000.0
2017-09-06,'603035,≥£ Ï∆˚ Œ,20.22,20.3,20.08,20.3,20.39,-0.17,-0.8337,1.9925,1394716,28137497.0,5661600000.0,1415400000.0
2017-09-05,'603035,≥£ Ï∆˚ Œ,20.39,20.43,20.1,20.26,20.37,0.02,0.0982,2.8962,2027316,41051426.0,5709200000.0,1427300000.0
2017-09-04,'603035,≥£ Ï∆˚ Œ,20.37,20.68,20.08,20.33,20.43,-0.06,-0.2937,3.2903,2303242,46859572.0,5703600000.0,1425900000.0
2017-09-01,'603035,≥£ Ï∆˚ Œ,20.43,20.58,20.21,20.4,20.48,-0.05,-0.2441,4.0716,2850121,57918964.0,5720400000.0,1430100000.0
2017-08-31,'603035,≥£ Ï∆˚ Œ,20.48,20.5,19.73,19.79,19.88,0.6,3.0181,5.9464,4162458,84183011.0,5734400000.0,1433600000.0
2017-08-30,'603035,≥£ Ï∆˚ Œ,19.88,20.19,19.82,20.18,20.18,-0.3,-1.4866,3.5951,2516538,50131021.0,5566400000.0,1391600000.0
2017-08-29,'603035,≥£ Ï∆˚ Œ,20.18,20.39,19.79,19.9,19.95,0.23,1.1529,6.9911,4893772,98559797.0,5650400000.0,1412600000.0
2017-08-28,'603035,≥£ Ï∆˚ Œ,19.95,20.23,19.65,19.69,19.65,0.3,1.5267,5.1429,3600047,71706076.0,5586000000.0,1396500000.0
2017-08-25,'603035,≥£ Ï∆˚ Œ,19.65,19.84,19.21,19.38,19.3,0.35,1.8135,3.173,2221100,43397217.0,5502000000.0,1375500000.0
2017-08-24,'603035,≥£ Ï∆˚ Œ,19.3,19.55,19.19,19.39,19.39,-0.09,-0.4642,1.9263,1348400,26095931.0,5404000000.0,1351000000.0
2017-08-23,'603035,≥£ Ï∆˚ Œ,19.39,19.68,19.3,19.53,19.68,-0.29,-1.4736,2.5463,1782400,34712365.0,5429200000.0,1357300000.0
2017-08-22,'603035,≥£ Ï∆˚ Œ,19.68,19.97,19.54,19.55,19.63,0.05,0.2547,3.1387,2197061,43415779.0,5510400000.0,1377600000.0
2017-08-21,'603035,≥£ Ï∆˚ Œ,19.63,19.78,19.33,19.4,19.5,0.13,0.6667,2.1437,1500603,29318841.0,5496400000.0,1374100000.0
2017-08-18,'603035,≥£ Ï∆˚ Œ,19.5,19.66,19.31,19.65,19.85,-0.35,-1.7632,3.7226,2605804,50727451.0,5460000000.0,1365000000.0
2017-08-17,'603035,≥£ Ï∆˚ Œ,19.85,19.88,19.52,19.52,19.73,0.12,0.6082,2.831,1981673,39058431.0,5558000000.0,1389500000.0
2017-08-16,'603035,≥£ Ï∆˚ Œ,19.73,19.86,19.36,19.47,19.46,0.27,1.3875,2.7084,1895857,37344058.0,5524400000.0,1381100000.0
2017-08-15,'603035,≥£ Ï∆˚ Œ,19.46,19.5,19.21,19.5,19.43,0.03,0.1544,2.1746,1522254,29509400.0,5448800000.0,1362200000.0
2017-08-14,'603035,≥£ Ï∆˚ Œ,19.43,19.47,19.0,19.0,19.08,0.35,1.8344,2.5101,1757100,33988173.0,5440400000.0,1360100000.0
2017-08-11,'603035,≥£ Ï∆˚ Œ,19.08,19.21,18.92,19.21,19.31,-0.23,-1.1911,2.3236,1626500,30988106.0,5342400000.0,1335600000.0
2017-08-10,'603035,≥£ Ï∆˚ Œ,19.31,19.55,18.8,19.55,19.51,-0.2,-1.0251,2.5686,1798000,34505138.0,5406800000.0,1351700000.0
2017-08-09,'603035,≥£ Ï∆˚ Œ,19.51,19.6,19.35,19.35,19.49,0.02,0.1026,1.2983,908813,17727735.0,5462800000.0,1365700000.0
2017-08-08,'603035,≥£ Ï∆˚ Œ,19.49,19.65,19.29,19.52,19.55,-0.06,-0.3069,1.8751,1312557,25551440.0,5457200000.0,1364300000.0
2017-08-07,'603035,≥£ Ï∆˚ Œ,19.55,19.56,19.28,19.3,19.37,0.18,0.9293,2.1121,1478444,28683248.0,5474000000.0,1368500000.0
2017-08-04,'603035,≥£ Ï∆˚ Œ,19.37,19.47,19.15,19.32,19.31,0.06,0.3107,3.7411,2618800,50613029.0,5423600000.0,1355900000.0
2017-08-03,'603035,≥£ Ï∆˚ Œ,19.31,19.46,18.71,18.87,18.86,0.45,2.386,7.8466,5492598,105679524.0,5406800000.0,1351700000.0
2017-08-02,'603035,≥£ Ï∆˚ Œ,18.86,19.03,18.61,18.97,19.05,-0.19,-0.9974,3.4329,2403016,45139143.0,5280800000.0,1320200000.0
2017-08-01,'603035,≥£ Ï∆˚ Œ,19.05,19.24,18.76,19.24,19.24,-0.19,-0.9875,3.7125,2598771,49303007.0,5334000000.0,1333500000.0
2017-07-31,'603035,≥£ Ï∆˚ Œ,19.24,19.29,18.92,19.13,19.16,0.08,0.4175,1.8707,1309481,25055850.0,5387200000.0,1346800000.0
2017-07-28,'603035,≥£ Ï∆˚ Œ,19.16,19.21,18.85,19.2,19.04,0.12,0.6303,3.2043,2243005,42628882.0,5364800000.0,1341200000.0
2017-07-27,'603035,≥£ Ï∆˚ Œ,19.04,19.26,18.53,18.62,18.63,0.41,2.2008,4.0193,2813495,53335042.0,5331200000.0,1332800000.0
2017-07-26,'603035,≥£ Ï∆˚ Œ,18.63,18.85,18.42,18.61,18.71,-0.08,-0.4276,2.1955,1536826,28529437.0,5216400000.0,1304100000.0
2017-07-25,'603035,≥£ Ï∆˚ Œ,18.71,18.77,18.48,18.7,18.68,0.03,0.1606,3.4425,2409754,44933225.0,5238800000.0,1309700000.0
2017-07-24,'603035,≥£ Ï∆˚ Œ,18.68,18.82,18.33,18.34,18.54,0.14,0.7551,3.3475,2343241,43582258.0,5230400000.0,1307600000.0
2017-07-21,'603035,≥£ Ï∆˚ Œ,18.54,18.64,18.35,18.52,18.6,-0.06,-0.3226,3.4584,2420908,44669609.0,5191200000.0,1297800000.0
2017-07-20,'603035,≥£ Ï∆˚ Œ,18.6,18.9,18.41,18.41,18.41,0.19,1.032,3.2347,2264285,42280507.0,5208000000.0,1302000000.0
2017-07-19,'603035,≥£ Ï∆˚ Œ,18.41,18.5,18.0,18.2,18.24,0.17,0.932,2.644,1850832,33774427.0,5154800000.0,1288700000.0
2017-07-18,'603035,≥£ Ï∆˚ Œ,18.24,18.54,17.8,18.31,18.32,-0.08,-0.4367,2.8776,2014347,36695286.0,5107200000.0,1276800000.0
2017-07-17,'603035,≥£ Ï∆˚ Œ,18.32,19.84,18.21,19.84,20.0,-1.68,-8.4,4.8637,3404603,63943158.0,5129600000.0,1282400000.0
2017-07-14,'603035,≥£ Ï∆˚ Œ,20.0,20.42,19.91,20.37,20.42,-0.42,-2.0568,2.4294,1700603,34270612.0,5600000000.0,1400000000.0
2017-07-13,'603035,≥£ Ï∆˚ Œ,20.42,20.57,19.91,20.08,20.22,0.2,0.9891,4.6416,3249149,65817510.0,5717600000.0,1429400000.0
2017-07-12,'603035,≥£ Ï∆˚ Œ,20.22,20.24,19.45,19.98,19.93,0.29,1.4551,4.5641,3194887,63266623.0,5661600000.0,1415400000.0
2017-07-11,'603035,≥£ Ï∆˚ Œ,19.93,20.45,19.9,20.34,20.34,-0.41,-2.0157,3.5003,2450200,49401611.0,5580400000.0,1395100000.0
2017-07-10,'603035,≥£ Ï∆˚ Œ,20.34,20.86,20.3,20.65,20.87,-0.53,-2.5395,5.0605,3542322,72798828.0,5695200000.0,1423800000.0
2017-07-07,'603035,≥£ Ï∆˚ Œ,20.87,21.07,20.36,20.43,20.48,0.39,1.9043,7.063,4944071,102928373.0,5843600000.0,1460900000.0
2017-07-06,'603035,≥£ Ï∆˚ Œ,20.48,20.57,20.2,20.38,20.42,0.06,0.2938,4.8398,3387829,69123557.0,5734400000.0,1433600000.0
2017-07-05,'603035,≥£ Ï∆˚ Œ,20.42,20.48,20.05,20.18,20.14,0.28,1.3903,5.9739,4181741,84906506.0,5717600000.0,1429400000.0
2017-07-04,'603035,≥£ Ï∆˚ Œ,20.14,20.27,20.03,20.17,20.26,-0.12,-0.5923,3.3874,2371210,47762441.0,5639200000.0,1409800000.0
2017-07-03,'603035,≥£ Ï∆˚ Œ,20.26,20.29,20.01,20.24,20.19,0.07,0.3467,4.4606,3122449,62990202.0,5672800000.0,1418200000.0
2017-06-30,'603035,≥£ Ï∆˚ Œ,20.19,20.25,19.81,19.84,19.94,0.25,1.2538,6.2113,4347891,87389647.0,5653200000.0,1413300000.0
2017-06-29,'603035,≥£ Ï∆˚ Œ,19.94,20.18,19.75,19.78,19.82,0.12,0.6054,5.8177,4072362,81359775.0,5583200000.0,1395800000.0
2017-06-28,'603035,XD≥£ Ï∆˚,19.82,19.93,19.54,19.93,19.91,-0.09,-0.452,3.46,2422000,47813987.0,5549600000.0,1387400000.0
2017-06-27,'603035,≥£ Ï∆˚ Œ,20.16,20.2,19.91,19.97,19.97,0.19,0.9514,4.8908,3423561,68853570.0,5644800000.0,1411200000.0
2017-06-26,'603035,≥£ Ï∆˚ Œ,19.97,20.03,19.53,19.65,19.65,0.32,1.6285,2.6895,1882654,37210342.0,5591600000.0,1397900000.0
2017-06-23,'603035,≥£ Ï∆˚ Œ,19.65,19.76,19.25,19.5,19.6,0.05,0.2551,3.6044,2523083,49101388.0,5502000000.0,1375500000.0
2017-06-22,'603035,≥£ Ï∆˚ Œ,19.6,20.2,19.51,20.01,20.05,-0.45,-2.2444,3.7657,2636010,52422393.0,5488000000.0,1372000000.0
2017-06-21,'603035,≥£ Ï∆˚ Œ,20.05,20.24,19.91,20.17,20.16,-0.11,-0.5456,3.4685,2427934,48698072.0,5614000000.0,1403500000.0
2017-06-20,'603035,≥£ Ï∆˚ Œ,20.16,20.37,20.1,20.28,20.19,-0.03,-0.1486,3.9187,2743091,55536595.0,5644800000.0,1411200000.0
2017-06-19,'603035,≥£ Ï∆˚ Œ,20.19,20.25,20.03,20.08,20.08,0.11,0.5478,2.1893,1532508,30869182.0,5653200000.0,1413300000.0
2017-06-16,'603035,≥£ Ï∆˚ Œ,20.08,20.38,20.04,20.25,20.3,-0.22,-1.0837,4.3299,3030900,61016219.0,5622400000.0,1405600000.0
2017-06-15,'603035,≥£ Ï∆˚ Œ,20.3,20.55,19.84,19.86,20.01,0.29,1.4493,7.4059,5184116,105387510.0,5684000000.0,1421000000.0
2017-06-14,'603035,≥£ Ï∆˚ Œ,20.01,20.23,19.81,19.99,20.06,-0.05,-0.2493,3.4802,2436118,48725662.0,5602800000.0,1400700000.0
2017-06-13,'603035,≥£ Ï∆˚ Œ,20.06,20.17,19.56,19.6,19.58,0.48,2.4515,3.8992,2729419,54462427.0,5616800000.0,1404200000.0
2017-06-12,'603035,≥£ Ï∆˚ Œ,19.58,20.03,19.48,19.97,20.23,-0.65,-3.213,4.4559,3119132,61684690.0,5482400000.0,1370600000.0
2017-06-09,'603035,≥£ Ï∆˚ Œ,20.23,20.24,19.87,20.22,20.22,0.01,0.0495,3.5151,2460585,49336607.0,5664400000.0,1416100000.0
2017-06-08,'603035,≥£ Ï∆˚ Œ,20.22,20.37,19.95,20.33,20.29,-0.07,-0.345,5.5646,3895245,78517564.0,5661600000.0,1415400000.0
